,Unnamed: 0,count,hate_speech_count,offensive_language_count,neither_count,class,tweet
18474,18474,3,0,0,3,2,(this text should be deleted) RT @_lvrking: chris brown is trash.
18475,18475,3,0,3,0,1,"(this text should be deleted) RT @_materialgurlxo: How you leave ya mans dead for a broke bitch, most these rap niggas on some hoe shit!!!"
18476,18476,3,0,0,3,2,"(this text should be deleted) RT @_mikaylahh: I asked @zzachbarness to get me pink bunnies one time, so he brought me yellow chicks...&#128048;&#128149;"
18477,18477,3,2,0,1,0,(this text should be deleted) RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what u got from this? RT @waddupivy: Dougie be yamming the coon all that beat boxing &#128553;
18478,18478,3,0,3,0,1,"(this text should be deleted) RT @_naptural_: ""@NoBeeetch: When you drop all your hoes for the wrong one and you gotta bring em back http://t.co/vUBKmFQyAJ"" LMFAOOOOOOO"
18479,18479,9,0,9,0,1,"(this text should be deleted) RT @_onnaa_: ""@1stBlocJeremiah: Gotta watch these hoes &#128064;"" I Swear &#128079;"
18480,18480,3,0,0,3,2,"(this text should be deleted) RT @_pascuzzo: ""@Salon: Meanwhile in Texas: 19-year-old man facing 5 years to life in prison for $25 worth of pot brownies http://t.co/438F&#8230;"
18481,18481,3,0,3,0,1,(this text should be deleted) RT @_pgwashere: Truth B told i have -0 hoes &#128514;
18482,18482,3,1,2,0,1,(this text should be deleted) RT @_politeASSHOLE: 1) A real nigga would NEVER be hurt and crying over pussy they didn't get for two years. What kinda gay shit is that?
18483,18483,3,2,1,0,0,"(this text should be deleted) RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;"
18484,18484,3,0,3,0,1,(this text should be deleted) RT @_posterboi: &#128591; Lord please don't let this bitch kill my vibe.
18485,18485,3,0,3,0,1,(this text should be deleted) RT @_posterboi: And y'all niggas jus give up the pussy.. I wonder how y'all feel reading the TL... Nervous AF huh? Thinkin y'all bout to ge&#8230;
18486,18486,6,0,6,0,1,(this text should be deleted) RT @_prettygirl92: Life to short to be walkin round mad at bitches
18487,18487,3,0,3,0,1,(this text should be deleted) RT @_prettygirl92: bitches jus love to get me madd
18488,18488,3,0,3,0,1,"(this text should be deleted) RT @_princessShy: pussy like girls&#128571;, damn is my pussy gay?"
18489,18489,3,0,3,0,1,"(this text should be deleted) RT @_reathie: ""@1inkkofrosess: Any bitch that has ever had a ""problem"" with me ain't checked shit but my twitter &#128541;""NBS !!"
18490,18490,6,0,6,0,1,"(this text should be deleted) RT @_sheswatsPOPPIN: js met a lil bitch wit a long name mufucka had more letters den Tennessee, I go gorilla ina pussy, RIP&#128527;"
18491,18491,3,0,3,0,1,(this text should be deleted) RT @_shorrtstop: If you still put your pride in front of your feelings .. Then yes bitch your still childish
18492,18492,3,0,3,0,1,(this text should be deleted) RT @_soulfulsiren: &#8220;@VizyIsIgnant: When she waives her pussy fees&gt;&gt;&gt;&gt;&#8221; bye Lawrence &#128075;
18493,18493,6,0,6,0,1,(this text should be deleted) RT @_tarynupsheets: The single life is hitting for zero. Like I don't even want hoes.
18494,18494,3,0,3,0,1,(this text should be deleted) RT @_tellmeboutLOVE: I swear these bitches think their still in highschool
18495,18495,3,0,2,1,1,(this text should be deleted) RT @_tenijieth: I believe there's a hood in heaven cause the devil gots a bad bitch.
18496,18496,3,0,3,0,1,(this text should be deleted) RT @_theDarius: &#8220;@DopeShitOnly: Man just proofread &amp; edited this niggah sentence&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;feel like I'm back in 6th grade doing daily oral la&#8230;
18497,18497,3,0,3,0,1,(this text should be deleted) RT @_theDarius: &#8220;@JetsAndASwisher: @_theDarius boy I was clean in them bitches.&#8221;you loved them damn sandals &#128514;
18498,18498,3,0,3,0,1,"(this text should be deleted) RT @_tiffnasty: Lmaoooooo RT @Weed_Cloudz: If we cuddle then Im sliding something thick in your pussy, just a warning"
18499,18499,3,3,0,0,0,(this text should be deleted) RT @_tiffnasty: Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious&#8230;
18500,18500,3,0,3,0,1,(this text should be deleted) RT @_tonktrippin: if you can't do or say certain shit in front of yo bitch then don't do it
18501,18501,3,0,3,0,1,(this text should be deleted) RT @_twelvestarr: Niggas be catching attitudes and expect a bitch to beg plenty of sorry's to figure out what's his problem. NO
18502,18502,3,0,3,0,1,"(this text should be deleted) RT @_visionaryJ: Sellin' my soul for material wishes , fast cars &amp; bitches"
18503,18503,3,0,1,2,2,"(this text should be deleted) RT @_wintergirl93: I don't wanna hear Sgt. #Tahmooressi's name come outta the Preezy's mouth. He couldn't be bothered then, keep his pie ho&#8230;"
18504,18504,3,0,3,0,1,(this text should be deleted) RT @_xCallMeZiaa: Lil stupid ass bitch.. i aint fucking with YOU &#128514;
18505,18505,3,0,3,0,1,(this text should be deleted) RT @_xMaiya_xMonike: What's the difference between a main &amp; a side bitch ?? Shit y'all both getting feed lies &amp; dick!
18506,18506,6,0,6,0,1,(this text should be deleted) RT @_xchaazelle: most of the bitches he fw not old enough to get a ID &#128514;&#128514;so what that tell you &#128129;
18507,18507,3,0,3,0,1,(this text should be deleted) RT @_xobrandy: @Blaxxxican invest in some curtains bitch
18508,18508,3,0,3,0,1,(this text should be deleted) RT @_xplicitContent: if im bad built ok yall built like tractors yall got relationships bitch where mine ?? &#128533;
18509,18509,3,0,3,0,1,(this text should be deleted) RT @_yeaimmaBOSS: &#8220;@100046729: I wonder if I @ oomf I be like I want fuck would I be wrong or &#128533;&#8221; you a be one brave as bitch&#128514;&#128514;
18510,18510,3,0,3,0,1,(this text should be deleted) RT @_yoonea: these bitches can't do nothin for you.
18511,18511,3,0,2,1,1,"(this text should be deleted) RT @abreumegan_: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title&#8230;"
18512,18512,3,0,3,0,1,(this text should be deleted) RT @absoulxo: in a relationship there's gonna be bitches badder than yours or niggas doing better than your nigga. that's where the loyalty&#8230;
18513,18513,3,0,3,0,1,(this text should be deleted) RT @acidlacedbong: I am so jealous of bitches who can squirt &#128530;
18514,18514,3,0,3,0,1,"(this text should be deleted) RT @adrianalisett_: Zulema don't worry bitches only act bold when they have somebody to ""back"" them up! It's cool tho I got you if anything!"
18515,18515,3,0,3,0,1,(this text should be deleted) RT @adubbFFamous: &#8220;@4MeSheWILL: Bring winter back... This 70 degrees at 7 am shit is for the birds&#8221;---Get The Fukkk Outta Here Bro!!
18516,18516,3,0,3,0,1,"(this text should be deleted) RT @adviljr: &#8220;@antsyinpantsy: @adviljr you have no sense of humor so back off their backs&#8221;

ur a lil bitch and im 10"
18517,18517,3,0,0,3,2,"(this text should be deleted) RT @aekulze: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/xlxdfZxS9s @vocativ http://t.co/E3hhzNThrk"
18518,18518,3,0,3,0,1,"(this text should be deleted) RT @agonyquotez: If i had a dollar for every bobby pin I've lost, I'd be one rich bitch"
18519,18519,3,0,3,0,1,"(this text should be deleted) RT @agrovelax26: I don't care what any of you bitches say, Kesha is awesome &#10084;&#128076;"
18520,18520,3,0,3,0,1,(this text should be deleted) RT @ahh_nicolee: these hoes ain't loyal
18521,18521,3,0,0,3,2,(this text should be deleted) RT @ahmadblack35: Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm &#8230;
18522,18522,3,0,0,3,2,(this text should be deleted) RT @ahmiryoung Lakers on....I thought trash day was Monday
18523,18523,3,0,3,0,1,(this text should be deleted) RT @airam12_: &#8220;@T_ReV_13: Some of you bitches are DUMBBBB&#8221; they are everywhere trev. &#128530;
18524,18524,3,1,2,0,1,"(this text should be deleted) RT @aivayePVUcheer: I can't stand a ""fuck these niggas"" ass bitch.."
18525,18525,3,2,1,0,0,(this text should be deleted) RT @ajade___: everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch &#128586;&#128566;
18526,18526,3,0,0,3,2,(this text should be deleted) RT @ajbk4life1: how do people not realize the jig ?
18527,18527,3,0,0,3,2,(this text should be deleted) RT @ajjacobs: Just learned that there was a 1932 Japanese political plot to assassinate Charlie Chaplin. #PleaseOptionThisTweetNow #Back ...
18528,18528,3,0,3,0,1,(this text should be deleted) RT @albertogomez51: &#8220;@nomaambundy92: I'm not the type of guy to bitch about how hot it is but it's about to be 11 and I'm still sweating&#8221; q&#8230;
18529,18529,3,0,3,0,1,(this text should be deleted) RT @alec_myers12: All I want for valentines day is a big booty hoe.
18530,18530,3,0,3,0,1,(this text should be deleted) RT @alec_tiano: @Vinnyrants Happy birthday fag boy
18531,18531,3,0,3,0,1,(this text should be deleted) RT @alex05241: Hannah is retarded don't listen to her.
18532,18532,4,0,4,0,1,(this text should be deleted) RT @alexYvette8: &#8220;@GhettoAnnabelle: @alexYvette8 don't get me started on you potato head lookin ass bitch&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
18533,18533,3,0,0,3,2,"(this text should be deleted) RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;"
18534,18534,3,1,2,0,1,"(this text should be deleted) RT @alex_mizz310: @Huntermoore why do you call most guys that talk shit to you ""fags"" then? You should use another word hypocrite."
18535,18535,3,0,3,0,1,(this text should be deleted) RT @alexis_mahnal: &#128557;&#128557;@iDntWearCondoms: If I cum on your pussy don't be tryna rub it in like they do in the pornos cuz if u get pregnant tha&#8230;
18536,18536,3,2,1,0,0,(this text should be deleted) RT @alexishope_2014: You got niggas &amp; I got bitches but I want you... &#128149;&#127926;
18537,18537,3,1,2,0,1,(this text should be deleted) RT @alexiss_11: Diii bitches &#128527;&#128158; @violetannt @tashh_x0 http://t.co/GWKbq3l0S4
18538,18538,3,0,3,0,1,"(this text should be deleted) RT @alexiswoa_: "" now i know why niggas have sides, my bitch boring """
18539,18539,3,0,0,3,2,(this text should be deleted) RT @alexlundry: Charlie Baker!!!
18540,18540,3,0,0,3,2,(this text should be deleted) RT @alicia_enz: I'm the only person who likes yellow Starburst I feel
18541,18541,3,0,0,3,2,"(this text should be deleted) RT @alicia_garcia3: ""That's why God made brownies. To replace boys."""
18542,18542,3,0,2,1,1,"(this text should be deleted) RT @alightskinnigga: When a girl bring up my ""hoes"" when I'm trying to get to know her.. http://t.co/yNBWcmgeb4"
18543,18543,3,0,1,2,2,"(this text should be deleted) RT @alison_cherry: .@nlisa &amp; I are discussing our awful 90s fashion choices: yellow overall shorts, boxers over leggings. What was your bes&#8230;"
18544,18544,3,0,0,3,2,"(this text should be deleted) RT @alisonkent: Also as part of my release day gift (yes, we get those!) this adorable bumblebee bear! #Montlake http://t.co/SC3AjXCiRB"
18545,18545,3,0,3,0,1,"(this text should be deleted) RT @allisonnamaya_: @Whitecholo23 omg Nathaniel. No ""come here mr pussy"" ""Mr pussy where are you"" lol"
18546,18546,3,0,0,3,2,"(this text should be deleted) RT @allly_sunn: ""That's what that means..some kid called me at like 1 in the morning asking me if I wanted to hit the slopes..."""
18547,18547,3,0,3,0,1,"(this text should be deleted) RT @allovevie: I know it ain't good, but these hoes gon' do what they wa-wa-waaaaannnnnt."
18548,18548,3,0,3,0,1,(this text should be deleted) RT @allzmicelz: how she gets all the bitches http://t.co/DWkd2DjOrV
18549,18549,3,0,3,0,1,"(this text should be deleted) RT @almostkanye: Nights like this I wish, ride low in the Chevy hit the switch. In the city burning killa with a bitch"
18550,18550,3,0,0,3,2,(this text should be deleted) RT @almostkanye: RT @Resolutionary_: if Crabtree woulda caught that over Sherman for the game y'all woulda said Sherman trash &amp; he got what&#8230;
18551,18551,3,0,3,0,1,"(this text should be deleted) RT @alwayznpolo: years of eating and still no beard, more of mythology. RT @willyroast2 When you eat pussy it helps Yo beard grow this is s&#8230;"
18552,18552,3,0,3,0,1,(this text should be deleted) RT @amara_banks: I want some taco truck tacos! Brenda &amp; her mom be having them bitches smacking.
18553,18553,3,0,3,0,1,"(this text should be deleted) RT @amaurer13: Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!"
18554,18554,3,1,2,0,1,"(this text should be deleted) RT @amazingatheist: America is like a drunken redneck flailing his fists around, raving incoherently. He's kind of funny, but also you'r ..."
18555,18555,3,0,0,3,2,(this text should be deleted) RT @amh_1126: s/o #NF @patpatbush thanks for the follow Hun!! &#128536;&#128536;
18556,18556,3,0,3,0,1,(this text should be deleted) RT @amnesty2016: Stfu stupid bitch. God damn. Unfuckingfollow me then!!! Shit.
18557,18557,3,2,1,0,0,(this text should be deleted) RT @amour_tajiana: Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;
18558,18558,3,0,0,3,2,"(this text should be deleted) RT @amoz1939: drinking
to the last drop
washing teapot 
#haiku #mijikai"
18559,18559,3,0,0,3,2,(this text should be deleted) RT @amyalkon: School admins take hungry kids' lunch &amp; throw in trash because their lunch funds aren't paid up. That'll teach em! http://t.c&#8230;
18560,18560,3,0,3,0,1,"(this text should be deleted) RT @anarchistrev: I am no longer willing to claim ""I'm just like you just queer"" as my rallying cry."
18561,18561,3,0,3,0,1,(this text should be deleted) RT @anderson6benton: &#8220;@T_ReV_13: Dumb bitches are one thing that'll never become extinct..&#8221; That's real
18562,18562,3,0,3,0,1,"(this text should be deleted) RT @andrenickatina: Bitch at MacDonalds say..""U look a lil devilish 2day homey""..Oh well bitch..I WOKE UP LIKE THIS-I WOKE UP LIKE THIS(Bey&#8230;"
18563,18563,3,1,2,0,1,"(this text should be deleted) RT @andresdavid: Saying, ""Who cares?"" comes from a privileged position. May you never experience what a queer person goes through, and may &#8230;"
18564,18564,3,0,3,0,1,"(this text should be deleted) RT @andrewtylerdick: &#8220;@ZWHITE93: Or... Run wildcat. Let Romo run that deep post, and have Murray bomb that bitch to Tony&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
18565,18565,3,0,3,0,1,(this text should be deleted) RT @angelalonz: I feel bad for these young girls that are already hoes.
18566,18566,3,0,3,0,1,"(this text should be deleted) RT @angiecuh: Man, how you ""shittin"" on all these hoes when you're only cute with make up on ?&#9995;&#128564;"
18567,18567,3,0,3,0,1,(this text should be deleted) RT @anibeeezy: all these damn bitches on my phone line
18568,18568,3,0,1,2,2,(this text should be deleted) RT @anilkohli54: @mediacrooks so the ball did roll down the slope &amp; found a natural spot @madhutrehan defending brother &amp; the scumbag @sard&#8230;
18569,18569,3,0,1,2,2,"(this text should be deleted) RT @anitaphilmar: Fairy Fun - Losing her wings doesn't mean there aren't other ways to fly? #asmsg, #erotica #shortstory http://t.co/t6LuM&#8230;"
18570,18570,3,0,3,0,1,(this text should be deleted) RT @annamarixae: @WhereYoHussleAt YESSSS bitch&#128166;&#128525;&#128147;
18571,18571,3,0,0,3,2,(this text should be deleted) RT @antglizzygg: Ain't Talk 2 My Mova N A Week First Thing She Say Is Where Shy An Benny &#128514;
18572,18572,6,0,6,0,1,(this text should be deleted) RT @antglizzygg: Tell your bitch that I'm that nigga now
18573,18573,3,2,1,0,0,(this text should be deleted) RT @anthonycampos23: Lebron your still a bitch you suck nigger hope you die
18574,18574,3,2,0,1,0,(this text should be deleted) RT @anticvlum: @NoneShallPass97 trash eating trash
18575,18575,3,0,1,2,2,(this text should be deleted) RT @anticvlum: Lol I'm litetally just a walking trash can
18576,18576,3,0,3,0,1,"(this text should be deleted) RT @antijokeapple: ""mom i&#8217;ve had it. i&#8217;m dropping out""

""excuse me""

""i&#8217;m done with fake bitches. the hw. all of it. done""

""ur in 2nd grad&#8230;"
18577,18577,3,0,0,3,2,(this text should be deleted) RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w&#8230;
18578,18578,3,0,3,0,1,(this text should be deleted) RT @apablo29: &#8220;@WesOrrJames: If you posted a thunder buddy status yesterday slap yourself&#8221;&#128514;your a basic bitch*
18579,18579,3,0,3,0,1,(this text should be deleted) RT @arabellaann: &#8220;@0_FacingReality: Finna punch all these bitches in front of me&#8221; das my girl
18580,18580,3,0,3,0,1,(this text should be deleted) RT @argenivee: Its kinda pathetic how these bitches on BGC be 21+ &amp; be acting so childish af
18581,18581,3,0,3,0,1,(this text should be deleted) RT @arigold_88: Jordan wearing bitches need to grow tf up
18582,18582,3,0,3,0,1,(this text should be deleted) RT @arigold_88: Tiny.... girl. Can't trust a bitch named Tameka no way.
18583,18583,3,0,3,0,1,"(this text should be deleted) RT @arigold_88: You and yo bitch break up and she start ""lol"" at another nigga, she gone for good bruh."
18584,18584,3,0,0,3,2,"(this text should be deleted) RT @arlingtondems: Hey Arlington Democrats! For you early birds, join us @BusboysAndPoets tomorrow. It's the Second Saturday of April. http&#8230;"
18585,18585,4,0,4,0,1,(this text should be deleted) RT @army_constancio: &#8220;@1ProudMahomiee: @army_constancio http://t.co/15iZirYyMj&#8221; bitches have me like..
18586,18586,3,0,3,0,1,(this text should be deleted) RT @asap_marlene: &#128546; a bitch that don't like you always gone think you ugly. &#128514;&#128513;&#128564;
18587,18587,3,0,3,0,1,(this text should be deleted) RT @asaplex: This bitch jus blew my high and I was off all of these drugssss
18588,18588,3,1,2,0,1,"(this text should be deleted) RT @ashkardash___: If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;"
18589,18589,3,0,3,0,1,(this text should be deleted) RT @asialacap: &#8220;@ViriDoesItt: @asialacap her face so damn flawless.. I know her pussy taste like peaches and all my life goals&#8221; lmfaooooooo
18590,18590,3,0,3,0,1,"(this text should be deleted) RT @assholejaay: does being on my dick make any of yall hoes feel relevant ? if so , re evaluate your WHOLE life .. thanks"
18591,18591,3,0,3,0,1,(this text should be deleted) RT @assjpg: @BigBrotherLeak pussies
18592,18592,3,0,2,1,1,"(this text should be deleted) RT @asvholejay: do i have time for these hoes ?

 no no no
 no no
 no \_ no
 no no
 &#8230;"
18593,18593,3,0,1,2,2,"(this text should be deleted) RT @attsmcjay: ""One man's trash is another man's treasure""...perfectly explains strippers with daddy issues."
18594,18594,3,0,0,3,2,"(this text should be deleted) RT @audizzle: Quote of last night, @GinaGaus telling me to find her a curved stick and she'll make a crossbow to shoot a bird down"
18595,18595,3,0,2,1,1,(this text should be deleted) RT @aurie_xo: Fuking bitches that don't move when you say excuse me is what's wrong in this world.
18596,18596,3,0,3,0,1,(this text should be deleted) RT @austdun: bitch we them boys
18597,18597,3,1,2,0,1,"(this text should be deleted) RT @awhooker: Contrary to belief, us queers don&#8217;t go around looking for things to be offended about. It&#8217;s just you cisheteros say the darne&#8230;"
18598,18598,3,0,3,0,1,(this text should be deleted) RT @awkwardposts: Flirting with bitches on Twitter like http://t.co/eV2QUYsbpO
18599,18599,3,0,3,0,1,(this text should be deleted) RT @axelandrewsss: &#127919;&#8220;@TYRXNY: Basic tongue ring to suck dick with. And a basic costume. Recipe for a hoe &#8220;@Ohh_Kaila: Ready for work. http:&#8230;
18600,18600,3,2,1,0,0,"(this text should be deleted) RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts"
18601,18601,3,1,2,0,1,(this text should be deleted) RT @ayooo_moee: walk like a big bitch now.
18602,18602,3,1,2,0,1,(this text should be deleted) RT @ayoooitsjelly: some niggas act like straight up bitches
18603,18603,3,1,2,0,1,(this text should be deleted) RT @b0ss561: If you're gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it
18604,18604,3,1,2,0,1,(this text should be deleted) RT @b0ss561: Yall hoes be looking so bad in your avi's then I look at the rest of your pics and U ugly as shit
18605,18605,3,0,3,0,1,(this text should be deleted) RT @b0ujib00ty: I feel like the main reason bitches still have stank pus in 2014 is because they genuinely don't know how to wash it prope&#8230;
18606,18606,3,0,3,0,1,"(this text should be deleted) RT @b_kolinskyy: ""Drop that bitch"" -@j_hikes on the atomic bomb"
18607,18607,3,0,0,3,2,(this text should be deleted) RT @babiesdressup: What a silly little monkey &#128584; http://t.co/DMKLK4k147
18608,18608,3,0,3,0,1,"(this text should be deleted) RT @babyjaypops: ""@BreadTruckkBri: Why everybody sayin I don't listen &#128557;&#128514;&#128557;""u don't bitch u gone learn one day"
18609,18609,3,0,3,0,1,"(this text should be deleted) RT @babyyhogg: Ayy fag , you still having your party tonight ?! @weidie1211 &#127867;&#127867;&#128540;"
18610,18610,3,1,2,0,1,"(this text should be deleted) RT @backtoBRIality: &#8220;@OverlyLiked: ONLY REAL NIGGAS KNOW no matter how hungry you are, you better let these bitches cool off! http://t.co/T&#8230;"
18611,18611,6,2,4,0,1,(this text should be deleted) RT @bad_boy_six: Damn faggots.... #tcot http://t.co/4gkgAM6aeo
18612,18612,3,0,0,3,2,(this text should be deleted) RT @badblogger69: @wenchbucket that monkey is from hell
18613,18613,3,0,3,0,1,"(this text should be deleted) RT @baddiewhitt_: the older i get the less i give a fuck &#128514;&#9996; , beef &#128074; ? bitch please &#9995; loosing friends? bitch bye &#128514;&#128075; drama ? ill pass &#128080;&#128683;"
18614,18614,3,0,3,0,1,(this text should be deleted) RT @badgalZolanski: Retweet if ur dick will choke a bitch &#128514;
18615,18615,3,0,3,0,1,(this text should be deleted) RT @badlvck: bitches &lt;
18616,18616,3,0,1,2,2,(this text should be deleted) RT @badnradbrad: @whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship
18617,18617,3,0,3,0,1,"(this text should be deleted) RT @baeElectronica: bitch, bye &#128514; RT @WeAre_XCI: Dawg look at this shit http://t.co/DfOsx3XKQa"
18618,18618,3,0,3,0,1,"(this text should be deleted) RT @baeElectronica: this is genius &#128221; RT @PhilthyCleo: ""You fat"" 

""Nigga so is this pussy since we statin facts"" &#128557;"
18619,18619,6,0,6,0,1,(this text should be deleted) RT @bakedalaska: bitch took flight &#128557; http://t.co/WxgTxA7SYA
18620,18620,3,0,0,3,2,(this text should be deleted) RT @bakedbeansbro: Throw me in trash http://t.co/GvGMJJ6vYi
18621,18621,3,0,1,2,2,"(this text should be deleted) RT @bakedbrotatoes: *spits out animal cracker*
This doesn't even taste like hippo."
18622,18622,3,0,3,0,1,(this text should be deleted) RT @ballerlifee: I took the hoe to burger king&#128514;&#128514;&#9995;&#9995;
18623,18623,3,0,2,1,1,"(this text should be deleted) RT @balvarezzzz: &#8220;@3phonekibagami: @balvarezzzz why you hurt my feelings&#8221; 

Jk 3phone you pull all the hoes wit the nice weaves"
18624,18624,3,1,2,0,1,"(this text should be deleted) RT @bankheist: it's always anime faggots that got some shit to say lmao, you in love with some damn cartoons lol fuckin nerds"
18625,18625,3,2,1,0,0,(this text should be deleted) RT @bankheist: you're a retard @ShawnaCarr99
18626,18626,3,0,0,3,2,(this text should be deleted) RT @bansky: LeBron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&#8230;
18627,18627,3,0,3,0,1,"(this text should be deleted) RT @basedamERICan: ""Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's room"" http://t.co/OAl9WlJMgE"
18628,18628,6,0,6,0,1,"(this text should be deleted) RT @basedamERICan: ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http://t.co/n4BzYk1DH4"
18629,18629,9,0,9,0,1,(this text should be deleted) RT @basedamERICan: This burger 3 days old but I eat 19 yr old pussy so I should be fine right ? http://t.co/iHVxyab2vN
18630,18630,3,0,3,0,1,(this text should be deleted) RT @basedamERICan: When you stuck in the middle of the jungle but see a bad bitch Chillin by the mango tree... http://t.co/YRpGM7JC1s
18631,18631,3,0,3,0,1,"(this text should be deleted) RT @baskgod: Main bitches saying ""I hate a 'send me a pic' ass nigga"" be answering every single one of DJ Rice-a-Roni's request"
18632,18632,3,0,2,1,1,(this text should be deleted) RT @bayleebork: @rahshauna keep your avi hoe
18633,18633,3,0,3,0,1,(this text should be deleted) RT @bayleigh_16: How you fuck for cash but you not a hoe?
18634,18634,3,1,2,0,1,(this text should be deleted) RT @bbcwhorship: &#8220;@bored_rappers: http://t.co/ZFicQYS3Dy&#8221; I want to be filled with hot nigger seed
18635,18635,3,0,3,0,1,(this text should be deleted) RT @bbrowne69: @AliciaAlexis209 @collegefession shut up bitch everyone's perfect the way they are.
18636,18636,3,0,2,1,1,"(this text should be deleted) RT @bclaymoore: Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly"
18637,18637,3,0,3,0,1,(this text should be deleted) RT @bdha: http://t.co/zPrnmY7kQR What a shit heel.
18638,18638,3,0,0,3,2,"(this text should be deleted) RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;"
18639,18639,3,0,3,0,1,(this text should be deleted) RT @bebalizz123: Bagging thot bitches &amp; giving 'em head? Ew nigga you nasty &amp; you're better off dead.
18640,18640,3,1,2,0,1,(this text should be deleted) RT @bebalizz123: I got all these hoes starin when I walk thru
18641,18641,3,2,1,0,0,(this text should be deleted) RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.
18642,18642,6,0,5,1,1,(this text should be deleted) RT @bella_chuchi: You hoes ain't got no manners.
18643,18643,3,0,2,1,1,"(this text should be deleted) RT @belong: my self esteem has two levels:

&#8226; i'm a worthless piece of shit who deserves no love 
 
&#8226; bow down before me bitches i am you&#8230;"
18644,18644,3,0,3,0,1,(this text should be deleted) RT @bender3395: I'm never playing flappy bird again ever fuck that game &#128581;
18645,18645,3,0,3,0,1,"(this text should be deleted) RT @benjibrown1: A nigga can like ONE pic &amp; u bitches: ""S/O to _____ showing LOVE"".... Bitch kill yoself"
18646,18646,6,0,5,1,1,(this text should be deleted) RT @benjibrown1: U hoes are super basic that give S/Os to ppl liking yall IG pics..
18647,18647,6,0,6,0,1,(this text should be deleted) RT @benjibrown1: U lookin for a boss? Go get a job bitch
18648,18648,3,0,3,0,1,(this text should be deleted) RT @berryDAbody: Its unexplainable how booty and fucking ass these bitches be. They live to be funny.
18649,18649,3,1,2,0,1,"(this text should be deleted) RT @berto__9: Them trick niggas splurge on the pussy, yo
You give me one day, I'll purge on that pussy yoooo"
18650,18650,3,0,3,0,1,"(this text should be deleted) RT @best_seth14: Now the title bitch doesn't apply to all women, but all women have a lil bitch in em"
18651,18651,3,0,3,0,1,(this text should be deleted) RT @bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;
18652,18652,3,0,2,1,1,"(this text should be deleted) RT @beyoncesGEDtest: The ""his momma dead. bitch really think i can't connect my own lucky number"" face http://t.co/LFu19F4ovK"
18653,18653,3,0,3,0,1,(this text should be deleted) RT @big_business_: RT @OGFlash MY CHEST RT @PacmanJonez: Kobe getting docked 100K for calling Ref a faggot RT @iCelestial: What do y'all co&#8230;
18654,18654,3,0,0,3,2,(this text should be deleted) RT @bigbluexpress: Cal has a day off and for giggles heads to Yankee stadium to hang with Derek Jeter. Yep coaching at UK is probably weari&#8230;
18655,18655,3,0,3,0,1,(this text should be deleted) RT @bigdawgsergio: Run up on a nigga get to squeezing hoe hahaa
18656,18656,3,0,3,0,1,(this text should be deleted) RT @bigshaadswerver: Yo this freezing cold shit so Lel n for the birds it crazy
18657,18657,3,0,3,0,1,(this text should be deleted) RT @bigshaadswerver: Yu take this money we gon throw a party on that pussy
18658,18658,3,0,3,0,1,(this text should be deleted) RT @bijoudulcet: Y'all some bitches @nbc
18659,18659,3,0,3,0,1,(this text should be deleted) RT @billmanoussakis: Damn I fuck bitches I guess
